4357	ניקלוס	[@N] 1) Nicolaus date
4358	רעי	[@V01] 1) to feed, to graze 2) to tend flocks 3) metaph.: to govern, to be in charge [@N] 1) shepherd
4359	צביון	[@N] 1) desire
4360	רעו	[@N] 1) will, pleasure
4361	אכסני	[@A] 1) as noun: stranger, foreigner, visitor 2.1) (fem.) as noun: foreign country : see s.v. <i>ˀksnyˀ</i> n.m.
4362	רעד	[@V01] 1) to tremble
4363	גיתא	[@N] 2) adv.: בגיתי : casually ?
4364	חסיסי	[@N] 1) pl. stunted grains (?)
4365	מורג#2	[@N] 1) threshing sledge
4366	אילולי	[@c] 1.1) before sentences 1.2) before noun phrases
4367	היתיר	[@N] 1) permission, permitted situation 1.1) דהיתירא : that which is permitted 1.2) להיתירא : for permission, on the side of permission
4368	ליסטיס	[@N] 1) robber
4369	בית כנישׁה	[@N] 1) synagogue
4370	אליסון	[@N] 1) (uncertain)
4371	פונוקט	[@N] 1) a type of palace
4372	סונטם	[@N] 1) mouth of vessel (?)
4373	חיק קבל	[@N] 1) a type of execution
4374	פפוני	[@A] 1) one of פפוניא
4375	סמק	[@V01] 1) to be red [@V03] 2) to be red [@V02] 1) to make red
4376	קרוז	[@N] 1) jug, jar
4377	סמס	[@V01] 1) to be medically dangerous [@V02] 1) to treat a serious medical condition
4378	קרוך	[@N] 2) pl.: carriage
4379	אקלה	[@N] 1) remission
4380	מתני#2	[@N] 1) teacher of the oral tradition
4381	סמה	[@N] 1) "body" in Greek
4382	כולב	[@N] 1) axe
4383	עכיר	[@A] 1) turbid 2) troubled
4384	סמד	[@N] 2) pottage
4385	קרור	[@N] 1) cooling
4386	סמן	[@V02] 1) to auger, divine 1.1) p.p. : inauspicious
4387	סמי	[@V05] 1) to be blinded [@N] 1) blind, blind person [@V02] 1) to blind 2) to repudiate 4) fig.: to ignore
4388	כולך	[@N] 1) soft wool from goat's hair
4389	שׁמשׁ	[@V05] 2) w. <i>b_</i> : to use [@N] 1) the Sun 1.2) ב.Eי שׁiימ:שׁEי : Friday evening 4) (med.) fever [@V02] 1) to serve (a person or the like) 2) to perform ones function 3) + עמ : to lie with, copulate
4390	מוריקי	[@A] 1) safflower sowing
4391	זהיר	[@A] 1) cautious 1.1) attentive, observant
4392	הפרך	[@N] 1) prefect
4393	עוזל	[@N] 2) fawn
4394	ער	[@N] 1) enemy
4395	עקרו	[@N] 1) infertility
4396	עקרה	[@N] 1) barren female
4397	ברנשׁי	[@A] 1) human
4398	נשׁי	[@V05] 2) to make oneself forget [@V04] 2) to forget [@V03] 3) to forget
4399	עקרב	[@N] 1) (zool.) scorpion
4400	תעוב	[@N] 1) doer of abomination
4401	נשׁם	[@V04] 1) to be cured 2) to rest [@N] 1) breathing
4402	פחת	[@V05] 1) to collapse [@V04] 1) to collapse 2) to be reduced [@V01] 2) to diminish 2.1) p.p. to break down 2.2) to depreciate [@V03] 1) to diminish something [@N] 2) diminishment, deficiency
4403	ערי#2	[@V02] 1) to pour out
4404	טית	[@N] 1) <i>ṭeth</i>, ninth letter 2) abbreviation for <i>tšˁ</i> : nine
4405	נשׁב	[@N] 1) woven net or snare for trapping larger birds and animals [@V01] 1) to blow (wind) [@V02] 1) to blow constantly or strongly
4406	פואה	[@N] 1) (chem.) madder
4407	נשׁר	[@V01] 1) to drop off or down 2) to tear off 3) (said of a cow) to move or sound a certain way [@N] 1) vulture
4408	חרדל	[@N] 1) mustard
4409	פחח	[@N] 1) weakness
4410	פחה	[@N] 2.1) בר פחתי : nobleman
4411	טיט	[@V02] 1) to blot over
4412	נשׁף	[@V04] 2) to become dried out [@V01] 1) to blow
4413	פחי	[@V01] 1) to cover (?)
4414	טיל	[@N] 1) (uncertain) [@V02] 2) to defecate
4415	נשׁק	[@V01] 1) to kiss 2) metaph. (of topographic/physical features) to touch each other [@V02] 1) to kiss
4416	טין	[@N] 1) clay 2) mud 2.1) used for mortar
4417	אלמ#2	[@V05] 1.1) to become robust [@V01] 1) to be strong, to courageous [@V02] 1) to strengthen, to fortify 3) to overpower
4418	רמוי	[@N] 1) deceiver
4419	סורהבי	[@A] 2) בסרהביא : too quickly
4420	עב	[@N] 1) forest
4421	עד	[@p] 1) until 1.1) in space 1.2) in time 3) as conj.: see s.v. <i>ˁd</i> conj. [@c] 1) until 3) before 3.1) not yet, before : see s.v. <i>ˁd lˀ</i> 3.2) אד_ + ptcp. : rather than doing before
4422	על	[@p] 1) upon, over 1.1) lit. 1.2) fig. 2) against, over against 2.1) by (in measurements) 2.1.1) see <i>ˁl ḥd kmh wkmh</i> 3) toward, to 3.1) next to, alongside 3.1.1) together with 3.1.3) in addition to 4) about, concerning 4.2) according to 4.2.1) על ד : according to the opinion of 4.5) using, by means of (?) 6) governing the indirect obj. of verbal ideas in each of the various meanings 7) as the first element of compound prepositions, conjunctions, and adverbs 7.1) prepositions<comp/> 7.2) conjunctions<comp/> 7.3) adverbs<comp/> [@c] 1) since, because
4423	עם	[@p] 1) with, together with 1.1) in the presence of, possession of 1.2) governing the indirect object of verbs performed in another's presence 1.2.1) with a reciprocal party 2) at 2.1) a place 2.2) toward or from the location of a something/someone 3) at the time of 3.1) conj.: as soon as [@N] 1) related group of people, nation 2) people, folks
4424	ען	[@N] 1) flock (of sheep and goats) 2) sheep (as opposed to goats)
4425	בזוז	[@N] 1) despoiler, rapacious one
4426	דוקינר	[@N] 1) ducenarius
4427	אימרא	[@N] 1) bandage
4428	בי נצרפו	[@N] 1) (?)
4429	גרזליד	[@N] 1) slice
4430	נער#2	[@V01] 1) to bray, to roar
4431	קוצצה	[@N] 1) cut piece
4432	אימרן	[@N] 1) rebellion(?)
4433	חופי#2	[@N] 1) material made from palm leaves
4434	חופי#3	[@N] 1) foam
4435	הכי השׁתא	[@I] 1) what now!
4436	פגלגול	[@N] 1) small radish
4437	אפותא	[@N] 1) forehead
4438	שׁונמיי	[@A] 1) Shunamite
4439	קדמיה	[@N] 1.1) first part of a mishna
4440	כחל	[@V04] 2) to be painted [@V01] 1) to paint the eyes 1.1) as adornment 2) to blind [@N] 1) eye-paint, kohl
4441	עקב	[@V01] 1.2) to test the way [@N] 1) heel 3) end 4.2) curve 4.3) (anat.) root or joint: point where an extremity attaches to the main body 4.4.2) מעיקבא : adv. : from the beginning, orignally
4442	עקה	[@N] 1) trouble 3) narrowness : see s.v. <i>byqytˀ</i>
4443	לפם	[@c] 1) since, inasmuch as
4444	אושׁפיזכנתא	[@N] 1) landlady
4445	עקם	[@V01] 1) to make a detour 2) מיקמ לישׁנא : slip of the tongue
4446	זחל	[@V01] 1) to shine [@N] 1.1) a type of locust
4447	קולסי	[@N] 1) a type of woman's headgear
4448	בי טמיא	[@N] 1) gathering of comforters around mourner
4449	עקץ	[@V01] 1) to sting
4450	ערד	[@N] 1) wild ass
4451	עקר	[@V05] 1) to be pulled out 2) to be destroyed 3) to be made sterile [@V04] 2) to be destroyed [@V01] 1) to uproot, extract 1.1) plants 1.2) to overthrow structures from their foundations 1.3) parts of the body 1.4) fig. 1.4.3) to annul (a document) 3) to remove a bottom or base [@V03] 1) to make sterile [@V02] 1.1) to remove 4) to make childless [@N] 1) sterile, infertile
4452	אישׁתדה	[@X] 1) this year
4453	בניה	[@N] 1) hairdresser
4454	נגד#3	[@N] 2) lashing
4455	בחיר	[@A] 1) chosen, select
4456	אבלושׁ	[@N] 1) (uncertain)
4457	נגד#4	[@N] 1) one who pulls a boat
4458	נאתא	[@N] 1) (med.) a type of sore
4459	בנין	[@N] 1) building
4460	רצועה	[@N] 1) strap
4461	גילבון	[@N] 1) chick pea
4462	אשׁפזכן	[@N] 2) host, innkeeper
4463	מקרב	[@A] 1) near 2) friendly
4464	חטיף	[@A] 1.1) rapid
4465	אדהכי	[@X] 1) in the meanwhile
4466	אונייה	[@N] 1) fraudulent dealings
4467	פורצם	[@N] 1) wine made of kernels
4468	כושׁנין	[@N] 1) (bot.) bitter vetch or the like
4469	יחיד	[@A] 1) lone, unique 1.1.1) (gram.) hapax legomenon
4470	טטרגון	[@N] 1) quadrangle
4471	טרינ#2	[@N] 1) table or tray of woven palm leaves
4472	שׁמן	[@V04] 1) to become fat
4473	מומחה	[@N] 1) expert
4474	שׁושׁם	[@N] 1) (bot.) sesame
4475	שׁושׁן	[@N] 1) flower
4476	דרס	[@V04] 1) to be effaced [@V01] 1) to tread 2) to press
4477	דרע	[@N] 1) arm
4478	גוברא	[@N] 1) skill or strength
4479	דיירה	[@N] 1) proselyte(f.)
4480	באחרייתא	[@X] 1) at the end
4481	אדר#5	[@N] 1) ship's flag (?)
4482	דרג	[@N] 1) stairway, step(s) 1.3) fig.: prelude 4) rank, level 4.3) social status
4483	דרה	[@N] 1) courtyard 2) dwelling, residence
4484	דרי	[@V04] 1) to be scattered [@V01] 1) to scatter, to disperse 2) to winnow
4485	דרך	[@V01] 1) to tread [@V03] 1.1.1) to follow 2) to thresh [@N] 4) road, it is usual : see s.v. <i>drk</i> #3 and form section there
4486	מגליין	[@N] 1) decreer of exile
4487	דרן	[@N] 1) (zool.) a parasitic worm
4488	פתח#3	[@N] 1) opening, gate 2) midrashic proem
4489	פתח#2	[@N] 1) a physical opening 2.2) commencement
4490	לבשׁ	[@V05] 1) to put on, be dressed with [@V01] 1) to clothe oneself with something 2) (p.p.) clothed, wearing [@V03] 1) to clothe someone 1.1) lit. 1.2.1) w. a person as subject 1.2.2) w. an inanimate subj.
4491	שׁישׁה	[@N] 1) bottle
4492	קטין	[@A] 1) narrow 1.1) thin 1.3) emaciated 2) small 4) fig. 5) subst.: a type of plot of land, perhaps a long and narrow one (?)
4493	קטיל	[@A] 1) murdered, killed
4494	כרפת	[@V12] 1) to be bound
4495	כרפס	[@N] 1) celery
4496	אדר#2	[@N] 1) Adar (February/March) 1.1) w. ב_ or תניין : Second Adar (March/April)
4497	קילוס	[@N] 1) praise
4498	יחד	[@V05] 1.2) to be alone together (a man and a woman in a private place) [@V02] 1) to unite (trans.) 2.1) to designate 2.2) to put in one place
4499	רוזיקא	[@N] 1) daily ration
4500	גמלין	[@N] 1) recompense
4501	גנח#2	[@V01] 1) to castrate an animal (?)
4502	מגיס	[@N] 1) platter
4503	אנטיגרפון	[@N] 1) duplicate copy of a document
4504	קוצרי	[@A] 1) of Qosra
4505	מגיר	[@N] 1) neighbor (m.)
4506	סלק#2	[@V01] 1) to boil
4507	קטיר	[@N] 1.3) conspiracy
4508	אשׁרה#3	[@N] 1) certification (of judges) 2) encouragement 3) pl. credit : see s.v. <i>ˀšr)y</i>
4509	אטנא	[@N] 1) (zool.) a bird
4510	קטיע	[@A] 1) cut off 1.1) shortened 2) mutilated, crippled
4511	קטיף	[@N] 1) (unclear)
4512	איל#2	[@N] 1) male deer, stag
4513	קדימה	[@N] 1) east wind (rdg.?)
4514	פרהב	[@A] 1) of a type of fine wool
4515	שׁפיר	[@A] 1) beautiful 1.1) often with a qualifying genitive or adverbial infinitive 2) proper, good, suitable 3) idioms: [@X] 1) right, well 1.1) often w. עבד : to do or behave properly 1.2) שׁפיר דאמי : it is all right, permitted [@N] 1) fetal membrane
4516	בני פלטין	[@N] 1) courtiers
4517	קין	[@N] 1) crossbeam
4518	קים	[@A] 1) enduring 1.1) alive, surviving 2) valid 2.1) given, established
4519	יחט	[@N] 1) aborted or still-born fetus
4520	זיר	[@N] 2) small bundle?
4521	קיט	[@N] 1) summer 2) summer fruit
4522	מרטוט	[@N] 1) tuft, coarse cloth 2) cloak
4523	קיץ	[@A] 1) defined, stipulated
4524	שׁוניטא	[@N] 1) (bot.) acacia
4525	קיס	[@N] 1.1) piece of wood 3) a small weight
4526	כבוד	[@N] 1) honor
4527	לוקבל	[@p] 1) opposite, over against 1.1) before (in space) 1.3) moving towards one's front
4528	קיר	[@N] 1) bitumen 2) wax
4529	נטר	[@V04] 1) to be watched, guarded 2) to wait a while before acting 3.1) to be preserved in the same state [@V01] 1) to watch over, guard 2) to observe, to keep 3.1) to await 3.2) to keep, remain fresh (fruits, plants, clothing) 3.3) to retain in memory [@V02] 1) to guard, protect over an extended period of time 1.1) to preserve 1.2) w. נפשׁ: to be very careful 1.3) אגר נטר לי: see s.v. <i><span class='uni'>ˀgr</span></i>
4530	תפי#2	[@V01] 1) to spit [@N] 1) stove-maker
4531	גיניי	[@N] 1) man (artificial word)
4532	לוקיון	[@N] 1) (bot.) a plant name
4533	נטף	[@V01] 1) to drip [@V02] 1) to drip copiously
4534	נטע	[@V01] 1) to plant
4535	ברירי	[@N] 1) word used in an incantation
4536	סמר#2	[@V02] 1) to stud with nails
4537	פלפלה	[@N] 1) peppercorn
4538	אבזיינא	[@N] 1) buckle
4539	כרכדונין	[@N] 1) chalcedony
4540	פלפלן	[@N] 1) sharp minded scholar
4541	נכסה	[@N] 1) slaughtering
4542	אילא	[@c] 1) if not, unless
4543	שׁכון	[@N] 2) pledged field (?)
4544	דלדל#2	[@V12] 1) to become minimal
4545	אילך	[@X] 1) afterwards 2) beyond
4546	בר סיום	[@N] 1) a backbencher in the academy
4547	אילן	[@N] 1) tree
4548	נטי	[@V01] 1) to incline towards [@V03] 1) to incline (something) towards
4549	תחשׁ	[@V01] 1) (artificial verb: BR 618:5)
4550	מעפרה	[@N] 1) a type of cloak
4551	נטל	[@V01] 1) to lift up 1.2) עינ : to raise the eyes and look 2) to move on 4) to marry (?) [@N] 2) ladle
4552	בר אמודאי	[@N] 1) diver
4553	יהירו	[@N] 1) haughtiness
4554	כמסת	[@X] 2) adj. : worthy, adequate enough [@p] 1) equivalent to, adequate for
4555	חדד#2	[@V02] 1) to entertain
4556	חצף	[@V04] 1) w. ל_ : to act impudently [@V03] 1) to urge 2) to be bold, to dare, act impudently
4557	תיאורון	[@N] 1) divine protector
4558	מדברן	[@N] 1) guide, shepherd; fig.: leader
4559	כוסי	[@N] 1) (uncertain)
4560	שׁאר#2	[@N] 1) bracelet [@V02] 1) to plant in beds
4561	ניחוח	[@N] 1) pl. : pleasant smelling incense
4562	חצי	[@V01] 2) to pick one's teeth
4563	חצד	[@N] 1) harvest [@V01] 1) to reap, to harvest [@V02] 1) to harvest
4564	חצב	[@V01] 1) to hew 2) (shadows) to retreat, be short [@N] 1) pitcher 2) large wine jar
4565	אמון	[@N] 1) shoemaker's last
4566	ארדכל	[@N] 1) builder, architect
4567	סדינ#2	[@N] 1) linen sheet
4568	רעשׁון	[@N] 1) clamor, thunder
4569	חיה	[@N] 1) midwife 2) woman in labor
4570	פקוקלה	[@N] 1) ramification of sinews
4571	סומסירקון	[@N] 1) half silk
4572	אכואן	[@N] 1) a fancy table
4573	גיזוז	[@N] 1) trimming
4574	מציע	[@N] 2) middle one (subst., adj.)
4575	מציץ	[@A] 1) mcycy (yn) having blinking eyes
4576	פניה	[@N] 1) unmarried woman
4577	ספחין	[@N] 1) pl. aftergrowth
4578	אמור	[@N] 1) speaker 2) teacher in a talmudic academy
4579	דהין	[@A] 1) fat 2) succulent
4580	יחס	[@V05] 1) to trace one's genealogy 2) to be attributed
4581	דפנוי	[@N] 1) ruffian
4582	בעע	[@V03] 1) to do something quickly
4583	בער	[@V01] 1) to burn (intrans.) 2) to devour [@V02] 1) fig. : to remove, eliminate
4584	פורה	[@N] 1) forum
4585	בעת	[@V04] 1) to be frightened 2) to be eager to act, anxious (due to concern or fear) [@V01] 1.1) p.p. : terrified [@V02] 1) to frighten
4586	שׁני#3	[@V01] 1) to repeat
4587	בעד	[@V03] 1) to remove
4588	בעו	[@N] 1.1) See s.v. <i>bbˁw</i> interj. : please
4589	בעט	[@V01] 1) to kick 2) to reject [@V02] 1) to trample 2) to be contemptuous
4590	בעי	[@V04] 1) to be sought 2) to be summoned, to be invited 3) to be necessary, required 5) to be asked [@V01] 1.1) to seek for something 1.2) to seek for someone 1.3) with infin. or relative clause 2) to ask someone for something 2.1) to pray 2.1.2) esp. w. רחמין 3) to wish for something 3.1) to try to do something 4) to require 4.1) to require further study 4.2) + inf. : to be required to 5) to assert by way of argument 6) to be due, to about to do something 8) elliptical for: to seek revenge, hold responsible [@N] 2) question
4591	בעל	[@V04] 2) to have had coitus (of a woman) [@V01] 1) to have sexual intercourse with a woman [@N] 1) husband 2) lord, master 2.1) epithet of the north semitic god Had(a)d/Ad(a)d : see s.v. <i> bˁl</i> div. 3) owner
4592	אולפן	[@N] 1) learning, instruction
4593	סוכלתנו	[@N] 1) intelligence
4594	לויתן	[@N] 1) Leviathan
4595	כניס	[@A] 1) angry (?)
4596	כיתנ דמיי	[@N] 1) (bot.) a river weed
4597	פקיר	[@A] 3) bold
4598	פרעון	[@N] 1) repayment
4599	טומרה	[@N] 1) בטומרה : in secret
4600	פקיע	[@A] 1) well known
4601	טלי#3	[@N] 1) (unclear)
4602	טלי#2	[@A] 1) a gentilic or member of a certain profession [@N] 1) cushion, mattress 2) (?)
4603	שׁרג#3	[@V04] 1) to slip in or out [@V01] 1) to move suddenly or quickly [@V02] 1) to move suddenly or quickly (pl.)
4604	שׁרג#2	[@V04] 1) to be entangled [@V01] 1) to pile up
4605	ענותן	[@A] 1) modest person [@N] 1) modest, humble person
4606	לוחא	[@N] 1) fish trap
4607	פורנא	[@N] 1) oven, furnace
4608	פקיל	[@N] 2) pl.t.: a type of cloth
4609	מתיק	[@A] 1) sweet
4610	פקיח	[@A] 2) fig. wise
4611	קשׁקושׁ	[@N] 1) hoeing
4612	שׁזג	[@V02] 1) to wash
4613	חוסקניתא	[@N] 1) (bot.) a type of wood (?)
4614	מתנין	[@N] 1) teacher of Mishna
4615	גור	[@V01] 1) to commit adultery with, to prostitute oneself [@N] 1) whelp
4616	דוסכוסטון	[@N] 1) the inner half of split leather
4617	גוף	[@V01] 2) to prostitute oneself [@N] 1) human body 1.1) dead body 1.1.1) of an animal 1.2) entrails 2) person, self 2.1) w. pron. suffixes: oneself 3) גופה, גופא : the primary matter of discussion itself 3.1) alone: introducing the body of a midrashic pericope
4618	אינקור	[@N] 1) (zool.) a type of bird
4619	מחוורתא	[@X] 1) it is evident, clearly
4620	גוץ	[@A] 1) short
4621	דעוך	[@N] 1) laughter
4622	סרגיד	[@N] 1) tooth of 'elbow' lock
4623	בת מזגא חמרא	[@N] 1) (zool.) a type of bird
4624	יעץ	[@V04] 1) to take counsel with one another [@V01] 1) to advise 2) to plan
4625	ביטה	[@N] 1) (uncertain)
4626	ציביתא	[@N] 1) shuttle (of a loom)
4627	תרבו	[@N] 1) training, education of the young
4628	שׁתומא	[@N] 1) (?)
4629	יעד	[@V05] 2) to be forewarned 4) to be declared mu(ad [@V02] 1) to designate 2) to declare an animal <i>muˁad</i>
4630	ביטי	[@N] 1) caper
4631	ערלה	[@N] 1) foreskin
4632	גוי	[@A] 1) interior, inner [@V02] 1) to introduce, bring into
4633	בתרי	[@A] 1) last, latter, later 1.1) (of legs) hind 2.2) the tractate <i>Baba Batra</i>
4634	גון	[@N] 2) kind 3) way, manner 3.1) כי האי גוונא : in such a manner, in that case 3.1.1) a sub category of a ruling
4635	גול	[@V01] 1) to roll up
4636	גוב	[@V03] 1) to answer [@N] 1.1.1) cavity in a press for receiving wine
4637	גוז	[@V01] 1) to go across 1.1) to cut off 2) to pass, go away [@N] 1) (bot.) nut
4638	גוח	[@N] 2) pool
4639	אפותיקי#2	[@N] 1) mortgage, title deed
4640	נפל	[@V04] 1) to fall in on oneself, collapse [@V01] 1) to fall 1.1) to collapse (house, wall) 1.1.1) to fall in battle (or other dangerous situation) 1.2.1) to disintegrate 1.3) to fall willingly, i.e. to jump down or prostrate oneself 1.5) of a field: fallen into infertility or the like 1.6) w. מנ or ל_ : to drop something 2) to befall, be given an opportunity 2.2) to be given, come into possession 2.4) of fire, plagues, etc. : to break out, occur 3.1.1) to fall upon, overwhelm 3.1.1.1) to be someone's responsibility 3.3.1) to be relevant to someone/something 4.1.1) to spread, break out (fire) 4.1.2) of light or shadow [@V03] 1) to fell, throw down [@N] 2) stillbirth
4641	גנבר	[@N] 1) strong man, hero, fighter 2.1) strong, mighty 2.3) important
4642	גנזור	[@N] 3) guard of the treasury
4643	נפט	[@N] 1) naphtha, petroleum
4644	נפח	[@V04] 4) to be ignited [@N] 1) smith 1.1) בי נפחא : smithy 2) (zool.) בר נפחא : a type of bird [@V01] 1) to blow 3.1) to inflate [@V02] 1) to blow 2) to inflate, make swell
4645	נפה	[@N] 1) sieve
4646	קורטי	[@N] 1) small portion
4647	ערעור#3	[@N] 1.1) pl. : claims of rights
4648	שׁקיף	[@N] 1) cliff, crag
4649	שׁקיק	[@A] 1) weary, worn-out (?)
4650	כתובה	[@N] 1) marriage contract
